cycle,unit,RUL
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
35,16.0,27
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
34,16.0,28
